dateTime,time_spatial_A,time_spatial_B,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag
2015-07-21 00:02:05.300,2015-07-21 00:02:05.300,2015-07-21 00:02:09.200,8.05453,1.27189,66.9043,-6.3780800000000015,667.8989999999999,31.2261,4.14924,31.2389,0,0
2015-07-21 00:43:27.600,2015-07-21 00:43:27.600,2015-07-21 00:43:31.600,7.3704800000000015,19.5614,-79.2991,-83.8737,691.831,30.26,4.03378,30.2629,0,0
2015-07-21 00:43:34.900,2015-07-21 00:43:34.900,2015-07-21 00:43:39.000,7.637569999999998,19.5063,-79.5875,-85.7355,691.553,30.2582,4.03337,30.261,0,0
2015-07-21 01:40:57.300,2015-07-21 01:40:57.300,2015-07-21 01:41:01.500,7.70758,0.5186970000000001,63.1616,-34.2051,670.247,31.2368,4.15241,31.2542,0,0
2015-07-21 01:41:06.500,2015-07-21 01:41:06.500,2015-07-21 01:41:10.700,7.27031,0.45764,62.6265,-34.6187,670.54,31.2365,4.1526,31.2546,0,0
2015-07-21 03:20:27.000,2015-07-21 03:20:27.000,2015-07-21 03:20:31.200,6.60376,23.3794,57.1475,-62.6305,673.6010000000001,31.2428,4.15583,31.2681,1,0
2015-07-21 05:34:27.800,2015-07-21 05:34:27.800,2015-07-21 05:34:31.900,7.27706,21.7965,-72.4365,-134.997,695.99,30.3358,4.04666,30.3432,0,4
2015-07-21 08:13:27.900,2015-07-21 08:13:27.900,2015-07-21 08:13:32.100,4.90423,21.8998,58.3485,-135.278,673.441,31.2162,4.15206,31.2402,1,0
2015-07-21 12:12:49.900,2015-07-21 12:12:49.900,2015-07-21 12:12:53.900,7.895789999999999,10.27,-76.7261,8.2156,677.273,30.1509,4.01104,30.1559,0,0
2015-07-21 12:12:55.000,2015-07-21 12:12:55.000,2015-07-21 12:12:59.100,7.69963,10.2649,-76.4776,7.386989999999999,677.059,30.1508,4.01089,30.156,0,0
2015-07-21 12:13:16.000,2015-07-21 12:13:16.000,2015-07-21 12:13:20.000,7.09002,10.2495,-75.4295,4.27771,675.885,30.1492,4.01008,30.1551,0,0
2015-07-22 22:28:16.100,2015-07-22 22:28:16.100,2015-07-22 22:28:20.100,8.612110000000001,13.6454,-70.5116,-158.793,667.3710000000002,30.4823,4.0498,30.4923,1,0
2015-07-22 22:28:30.600,2015-07-22 22:28:30.600,2015-07-22 22:28:34.600,8.335280000000001,13.5323,-69.7031,-159.915,666.51,30.4825,4.04942,30.4934,1,0
2015-07-23 00:44:13.500,2015-07-23 00:44:13.500,2015-07-23 00:44:17.700,5.4181,8.71579,68.4097,123.1,642.609,31.4612,4.16535,31.4699,1,0
2015-07-23 00:44:16.400,2015-07-23 00:44:16.400,2015-07-23 00:44:20.400,5.4886300000000015,8.70498,68.5748,122.903,642.8009999999998,31.4622,4.16555,31.4707,1,0
2015-07-23 00:44:21.700,2015-07-23 00:44:21.700,2015-07-23 00:44:25.900,5.6077,8.68675,68.8759,122.538,643.0269999999998,31.4639,4.16591,31.4722,1,0
2015-07-23 01:48:19.100,2015-07-23 01:48:19.100,2015-07-23 01:48:23.200,7.53323,11.7598,-54.8833,139.345,650.716,30.553,4.05109,30.5821,1,0
2015-07-23 01:49:15.100,2015-07-23 01:49:15.100,2015-07-23 01:49:19.200,5.75285,11.5652,-51.5327,137.775,647.192,30.5678,4.05145,30.6018,1,0
2015-07-23 01:49:29.600,2015-07-23 01:49:29.600,2015-07-23 01:49:33.700,5.38887,11.522,-50.6621,137.40200000000002,646.322,30.5711,4.05146,30.6064,1,0
2015-07-23 03:24:33.300,2015-07-23 03:24:33.300,2015-07-23 03:24:37.200,12.5762,11.5543,-60.3871,118.069,656.275,30.5456,4.05276,30.5673,-1,0
2015-07-23 03:25:49.900,2015-07-23 03:25:49.900,2015-07-23 03:25:54.000,9.10323,11.2729,-55.8511,115.399,651.563,30.5621,4.05269,30.5899,1,0
2015-07-23 03:25:52.200,2015-07-23 03:25:52.200,2015-07-23 03:25:56.200,8.96851,11.2638,-55.7141,115.324,651.384,30.5627,4.05271,30.5907,1,0
2015-07-23 03:26:03.300,2015-07-23 03:26:03.300,2015-07-23 03:26:07.600,8.49498,11.2315,-55.0527,114.985,650.691,30.5657,4.05278,30.5946,1,0
2015-07-23 04:12:25.700,2015-07-23 04:12:25.700,2015-07-23 04:12:29.800,,23.3101,62.6355,-72.4601,675.24,31.5557,4.1978300000000015,31.5738,-1,0
2015-07-23 04:12:50.100,2015-07-23 04:12:50.100,2015-07-23 04:12:54.300,,23.2125,61.2138,-73.4983,675.985,31.5532,4.19808,31.573,-1,0
2015-07-23 04:51:01.200,2015-07-23 04:51:01.200,2015-07-23 04:51:05.300,8.39606,21.5216,-74.9708,-129.34,690.2,30.5722,4.0746699999999985,30.5776,0,4
2015-07-23 05:04:12.400,2015-07-23 05:04:12.400,2015-07-23 05:04:16.200,6.53409,10.5927,-53.7354,89.8947,649.2280000000002,30.5214,4.04619,30.5652,1,0
2015-07-23 05:04:35.200,2015-07-23 05:04:35.200,2015-07-23 05:04:39.200,5.8533800000000005,10.5657,-52.3707,89.2593,647.826,30.5272,4.04631,30.5739,1,0
2015-07-23 05:04:38.100,2015-07-23 05:04:38.100,2015-07-23 05:04:41.600,5.7732,10.5623,-52.1969,89.1806,647.591,30.528,4.04633,30.5751,1,0
2015-07-23 05:05:09.600,2015-07-23 05:05:09.600,2015-07-23 05:05:13.400,5.01714,10.5299,-50.3059,88.3632,645.644,30.5373,4.04666,30.5882,1,0
2015-07-23 05:05:15.300,2015-07-23 05:05:15.300,2015-07-23 05:05:19.000,4.88687,10.524,-49.9631,88.2195,645.347,30.5388,4.0467,30.5905,1,0
2015-07-23 05:05:26.500,2015-07-23 05:05:26.500,2015-07-23 05:05:30.600,4.6642800000000015,10.5136,-49.2892,87.9452,644.628,30.5422,4.04683,30.5953,1,0
2015-07-23 05:38:02.500,2015-07-23 05:38:02.500,2015-07-23 05:38:06.500,6.87335,9.8493,69.9872,47.7571,644.496,31.4473,4.16447,31.458,1,0
2015-07-23 06:26:05.700,2015-07-23 06:26:05.700,2015-07-23 06:26:09.700,4.89194,22.0347,-66.0695,-140.031,694.664,30.5667,4.07719,30.586,1,4
2015-07-23 06:41:06.400,2015-07-23 06:41:06.400,2015-07-23 06:41:10.300,6.04122,10.1564,-56.8965,67.0706,652.359,30.5213,4.04764,30.5587,0,0
2015-07-23 06:42:46.300,2015-07-23 06:42:46.300,2015-07-23 06:42:50.300,4.12822,10.1416,-50.927,64.1782,646.175,30.548,4.0483,30.5976,1,0
2015-07-23 07:30:02.900,2015-07-23 07:30:02.900,2015-07-23 07:30:07.100,4.54727,22.0034,55.4146,-125.848,679.079,31.4852,4.19151,31.5247,1,0
2015-07-23 08:02:33.000,2015-07-23 08:02:33.000,2015-07-23 08:02:37.100,5.06418,22.2083,-61.4796,-160.68,696.23,30.5861,4.0811199999999985,30.6134,1,4
2015-07-23 08:19:16.500,2015-07-23 08:19:16.500,2015-07-23 08:19:20.700,4.16545,9.91187,-55.5244,41.8917,650.797,30.5173,4.04635,30.5574,0,0
2015-07-23 08:19:32.600,2015-07-23 08:19:32.600,2015-07-23 08:19:36.800,3.98177,9.91716,-54.5642,41.40600000000001,649.827,30.5213,4.04643,30.5634,0,0
2015-07-23 08:50:38.000,2015-07-23 08:50:38.000,2015-07-23 08:50:42.300,3.72351,10.2266,59.62,8.415239999999999,635.715,31.3989,4.15388,31.4259,2,0
2015-07-23 08:51:57.500,2015-07-23 08:51:57.500,2015-07-23 08:52:01.600,5.16054,10.2691,64.3004,4.98369,639.722,31.4254,4.15926,31.4443,1,0
2015-07-23 08:51:59.700,2015-07-23 08:51:59.700,2015-07-23 08:52:03.900,5.20561,10.2703,64.4287,4.87479,639.826,31.426,4.1594,31.4447,1,0
2015-07-23 08:52:05.800,2015-07-23 08:52:05.800,2015-07-23 08:52:10.000,5.34823,10.2742,64.7842,4.56597,640.175,31.4277,4.15977,31.4459,1,0
2015-07-23 09:06:23.800,2015-07-23 09:06:23.800,2015-07-23 09:06:28.000,4.85615,21.8388,60.4848,-147.329,676.8480000000002,31.5057,4.19232,31.5352,1,0
2015-07-23 09:38:48.600,2015-07-23 09:38:48.600,2015-07-23 09:38:52.500,5.02569,22.1901,-56.1367,178.15099999999995,697.533,30.6324,4.08866,30.67,1,4
2015-07-23 09:53:15.900,2015-07-23 09:53:15.900,2015-07-23 09:53:20.000,6.6291699999999985,9.77273,-68.8061,27.8135,664.525,30.5566,4.05817,30.5684,0,4
2015-07-23 09:54:46.900,2015-07-23 09:54:46.900,2015-07-23 09:54:51.000,4.88419,9.8306,-63.5819,22.626,659.066,30.5684,4.05706,30.5861,0,0
2015-07-23 10:29:22.400,2015-07-23 10:29:22.400,2015-07-23 10:29:26.600,5.50406,10.1778,63.0046,-18.4121,638.7769999999998,31.4893,4.1672699999999985,31.5037,2,0
2015-07-23 10:29:49.600,2015-07-23 10:29:49.600,2015-07-23 10:29:53.600,6.2891900000000005,10.1917,64.5951,-19.72,640.109,31.499,4.16921,31.5115,2,0
2015-07-23 10:42:41.400,2015-07-23 10:42:41.400,2015-07-23 10:42:45.600,5.80703,21.8925,65.6757,-167.675,674.1560000000002,31.5928,4.20181,31.6071,1,0
2015-07-23 11:31:09.700,2015-07-23 11:31:09.700,2015-07-23 11:31:13.800,4.95297,10.0198,-68.4244,2.90656,663.936,30.5703,4.0597,30.5824,0,0
2015-07-23 12:52:53.100,2015-07-23 12:52:53.100,2015-07-23 12:52:57.000,6.06195,21.7498,-50.8484,131.77100000000002,698.4019999999998,30.7682,4.1078800000000015,30.8025,1,4
2015-07-23 13:06:13.900,2015-07-23 13:06:13.900,2015-07-23 13:06:17.800,7.1952300000000005,10.6324,-77.0973,-3.87576,673.0219999999998,30.5728,4.06464,30.5774,0,0
2015-07-23 14:30:52.800,2015-07-23 14:30:52.800,2015-07-23 14:30:56.900,6.78178,21.3586,-51.5947,107.003,698.148,30.7741,4.10843,30.8071,1,4
2015-07-24 07:42:05.100,2015-07-24 07:42:05.100,2015-07-24 07:42:09.300,6.56612,10.2216,68.2905,18.7579,645.269,31.5655,4.18075,31.5738,1,4
