dateTime,dos1rate,peak_std,Lm_OPQ,MLT_OPQ,lat,lon,alt,Dist_In_Track,Lag_In_Track,Dist_Total,Loss_Cone_Type,flag,AE,time_cc,space_cc,time_spatial_A,time_spatial_B,peak_width_A,peak_width_B,leader_counts_10,follower_counts_10,leader_counts_05,follower_counts_05
2016-09-29 04:33:46.899999,320.002,2.828435963567145,9.238489999999999,9.58212,73.6342,54.6077,621.664,-5.8727,-0.775224,6.06966,1.0,0.0,651.0,-0.07924083116777762,0.9655544841213864,2016-09-29 04:33:47.675223,2016-09-29 04:33:46.899999,,0.6933250214770756,2569.984000000001,3789.993,1460.0089999999998,2100.0099999999998
2016-09-30 00:06:38.299999,560.003,4.556818694983011,9.06541,7.90768,74.3879,119.818,622.854,-5.54421,-0.731982,5.71479,1.0,0.0,467.0,0.040272597328783535,0.8569235019800061,2016-09-30 00:06:39.031981,2016-09-30 00:06:38.299999,,0.9607843483273628,5239.977999999999,4930.028,2700.0150000000003,2580.0150000000003
2016-09-30 00:07:13.500000,220.00099999999998,4.050821460411958,10.5624,7.70494,76.1848,115.152,623.19,-5.49843,-0.726023,5.62694,-1.0,0.0,467.0,-0.2681393790085499,0.8786613106179683,2016-09-30 00:07:13.500000,2016-09-30 00:07:12.773977,0.4481823727267728,,1779.9879999999996,1529.9969999999996,950.0049999999999,940.0049999999999
2016-09-30 01:54:46.100000,360.00199999999984,3.0000083333217598,9.709610000000001,0.272005,63.8948,-41.0532,641.149,-4.77234,-0.631908,5.3891300000000015,0.0,4.0,509.0,-0.4169797692174817,0.8663209829250771,2016-09-30 01:54:46.100000,2016-09-30 01:54:45.468092,0.7411709844148165,,3000.018,2929.9840000000004,1550.0089999999998,1699.9759999999999
2016-09-30 01:55:14.000000,380.00199999999995,5.207321492479489,7.80163,0.0815492,62.2274,-42.3881,642.431,-4.74491,-0.628376,5.43614,0.0,4.0,509.0,0.3502224453115869,0.8020967263474928,2016-09-30 01:55:14.628376,2016-09-30 01:55:14.000000,,0.7874685784395086,3009.985,3329.985,1799.9779999999998,1770.0099999999998
2016-10-12 22:31:16.500000,480.00300000000004,6.062197853295549,8.4784,13.2053,-68.9953,-165.706,662.9910000000001,-3.30639,-0.4391310000000001,3.9222699999999997,1.0,0.0,125.0,0.20296356014557093,0.8890293139309489,2016-10-12 22:31:16.939131,2016-10-12 22:31:16.500000,0.06666666666666618,0.7709596367714479,3510.018,1589.9893999999995,2210.011,909.9849999999999
2016-10-12 23:12:43.799999,99.9905,2.5296387101719446,,6.64535,79.9681,111.54299999999999,650.469,-1.26226,-0.167304,1.4362700000000002,-1.0,0.0,31.0,0.7231514400411896,0.8715570843235689,2016-10-12 23:12:43.967303,2016-10-12 23:12:43.799999,,0.4333499999166671,489.9926,229.9994,309.9916,159.99890000000002
2016-10-13 01:39:20.699999,160.001,3.5000115624809576,8.406089999999999,19.9525,-79.2332,-100.365,684.187,-2.98745,-0.397915,3.0984,0.0,0.0,35.0,0.22402862598676487,0.9628226900850744,2016-10-13 01:39:21.097914,2016-10-13 01:39:20.699999,,0.4572986081793403,809.9963,789.9971,600.0042,549.9956999999999
2016-10-13 03:15:40.500000,170.00099999999995,3.7532658897715248,6.39584,21.0643,-75.3067,-109.61200000000001,687.311,-2.85105,-0.379914,3.14324,0.0,0.0,67.0,-0.21170276546142555,0.8510319226068465,2016-10-13 03:15:40.500000,2016-10-13 03:15:40.120086,0.4401789703407509,,830.0049000000001,980.0062,500.00319999999994,660.0045
2016-10-13 03:15:41.700000,160.001,4.123117752381079,6.43353,21.0612,-75.368,-109.772,687.235,-2.8521799999999997,-0.380063,3.1413,0.0,0.0,67.0,-0.2175415173762544,0.8910557987800178,2016-10-13 03:15:41.700000,2016-10-13 03:15:41.319937,0.5871796929639039,,1209.9907,1340.0082999999995,729.987,830.0049999999999
2016-10-13 23:34:14.900000,2020.01,14.151970013263421,4.79655,8.386619999999999,66.8127,138.711,639.835,-1.07485,-0.142286,2.46133,1.0,0.0,1091.0,0.9574773050978108,0.9197354817929896,2016-10-13 23:34:14.900000,2016-10-13 23:34:14.757714,0.3688717304902707,0.4779866270604917,14530.009000000002,10760.063999999998,9090.050000000001,7150.0380000000005
2016-10-13 23:34:17.899999,1330.01,5.384784693829528,4.8592699999999995,8.372639999999999,66.9878,138.485,640.4730000000002,-1.07216,-0.141933,2.44466,1.0,0.0,1091.0,0.5461025847898993,0.8389628345922795,2016-10-13 23:34:18.041932,2016-10-13 23:34:17.899999,,0.8042821754642937,11519.96,9489.962,6219.92,5239.93
2016-10-14 01:10:52.000000,280.002,2.6457607601595425,3.81526,8.9913,62.9721,117.605,637.117,-1.10453,-0.146162,2.8343700000000003,1.0,0.0,599.0,0.8203913831458568,0.8091595771307447,2016-10-14 01:10:52.146162,2016-10-14 01:10:52.000000,0.6005566635796471,0.4958333333333334,1690.01,1490.0099999999998,1070.0059999999999,820.0049999999999
2016-10-14 02:05:37.000000,470.00300000000004,8.485304944431872,,19.9595,-80.402,-115.10600000000001,680.696,-2.77393,-0.369285,2.8669,-1.0,0.0,854.0,0.3231325092161641,0.9416685681778538,2016-10-14 02:05:37.369285,2016-10-14 02:05:37.000000,,0.4266096195701133,1969.9822,3629.9739,1759.9809999999998,2779.9689999999996
2016-10-14 02:18:25.399999,610.003,5.467946397435833,4.59612,11.0925,-47.9015,125.206,639.362,-2.93335,-0.388472,4.99745,1.0,0.0,797.0,0.7716507072027977,0.8753708981866365,2016-10-14 02:18:25.788471,2016-10-14 02:18:25.399999,,0.5033333434341941,4269.996,3880.022,2350.0130000000004,1950.0099999999998
2016-10-14 02:19:04.700000,620.003,5.195051837803837,3.90527,11.0089,-45.5239,124.337,637.0409999999998,-2.92029,-0.386641,5.14041,1.0,0.0,839.0,0.6572936191266185,0.9393585267139892,2016-10-14 02:19:05.086641,2016-10-14 02:19:04.700000,,0.5547497336818388,3730.0209999999997,2290.0117,2390.0130000000004,1490.0079999999998
2016-10-16 01:18:45.700000,200.00099999999998,2.4596798063978267,7.5118,19.8492,-78.8778,-93.271,677.709,-1.4061299999999999,-0.187116,1.63529,0.0,0.0,115.0,0.4866768085276641,0.8393553746837858,2016-10-16 01:18:45.887116,2016-10-16 01:18:45.700000,,0.5374885156967768,1249.998,879.9947999999998,840.0049999999999,519.9929
2016-10-16 01:18:47.299999,210.00099999999998,2.6186193589258453,7.60032,19.8359,-78.9463,-93.6392,677.6039999999998,-1.4069,-0.18721600000000002,1.6308200000000002,0.0,0.0,115.0,0.4635015316726336,0.8285824340842071,2016-10-16 01:18:47.487215,2016-10-16 01:18:47.299999,0.4646149429643895,0.6700114071231124,1530.0081999999998,980.0004,940.0049999999999,590.005
2016-10-16 02:54:23.600000,200.00099999999998,1.1180311936754044,4.72162,21.0832,-72.6557,-98.7711,682.155,-1.26504,-0.168457,2.06651,1.0,0.0,57.0,0.6837239395428839,0.8026170724037668,2016-10-16 02:54:23.600000,2016-10-16 02:54:23.431543,0.5887302857506377,,1879.989,1599.9879999999996,1019.9839999999999,959.9839999999999
2016-10-16 02:55:41.200000,560.003,6.561280791706362,7.1772,20.8295,-76.6813,-108.57799999999999,679.2080000000002,-1.31853,-0.175504,1.74268,0.0,0.0,62.0,0.6503926094396791,0.8422541679931795,2016-10-16 02:55:41.375504,2016-10-16 02:55:41.200000,,0.7341342349019653,4179.9760000000015,4149.975,2609.967,2469.9660000000003
2016-10-16 03:56:02.600000,190.00099999999998,4.129492990013643,7.15578,23.011999999999997,56.5623,-75.8983,680.178,0.8931889999999999,0.11895,3.51819,1.0,4.0,21.0,0.6066304067739402,0.8142842068689883,2016-10-16 03:56:02.600000,2016-10-16 03:56:02.718950,0.3077012662239512,,949.9936,1039.9984000000004,650.0037,650.0038999999999
2016-10-17 22:14:31.800000,730.0039999999997,6.331752489380556,5.1138,0.599843,64.1345,13.9295,680.316,0.6247739999999999,0.0831901,2.62873,1.0,4.0,369.0,0.7654155738962707,0.8243942479631446,2016-10-17 22:14:31.800000,2016-10-17 22:14:31.883190,0.5282347076936225,0.6022771917111159,4769.964999999998,9349.936999999998,3159.956,5169.915
2016-10-17 23:04:42.799999,1150.01,8.952091162488877,6.46699,12.3049,-60.6296,178.99099999999999,644.7,-1.7987799999999998,-0.238313,3.3900099999999997,1.0,0.0,306.0,0.8961884398136922,0.8961213905668447,2016-10-17 23:04:43.038312,2016-10-17 23:04:42.799999,,0.6544114390097574,9160.071,4029.9829999999997,4990.04,2260.0130000000004
2016-10-18 00:32:45.299999,190.00099999999998,3.2118278811217222,7.3895300000000015,19.3952,-79.4045,-84.6717,672.591,-1.73958,-0.23132199999999997,1.9130200000000002,0.0,0.0,258.0,0.15487872421004048,0.8672528862126168,2016-10-18 00:32:45.299999,2016-10-18 00:32:45.068677,0.5333352777481487,0.06666666666666687,2119.989,1220.0003,1280.0059999999999,740.0049999999999
2016-10-23 00:12:08.800000,120.001,2.598088480017969,7.59592,8.14425,72.2876,122.37899999999999,665.2360000000001,2.2444599999999997,0.298165,2.75645,1.0,0.0,31.0,0.5700122611818936,0.8109787061014825,2016-10-23 00:12:08.800000,2016-10-23 00:12:09.098165,0.5509078335717273,,860.0072,1300.0082999999995,530.0045,760.005
2016-10-23 23:10:28.899999,1240.01,10.955968151055908,7.261589999999999,0.9843129999999999,66.9985,2.28114,689.443,2.58033,0.344002,3.40329,0.0,4.0,477.0,0.6000409964496232,0.9621826106872804,2016-10-23 23:10:28.899999,2016-10-23 23:10:29.244001,0.3129909132323793,,5740.0393,8850.0655,3660.0313000000006,4910.034000000001
