lat,lon
22765.400000000005,25492.999999999993,26658.499999999996,26289.000000000004,24040.599999999984,23205.7,22209.400000000005,20101.999999999996,18462.10000000002,14887.5,12628.400000000005,12378.699999999999,12378.300000000001,12113.000000000004,12758.800000000005,13022.599999999999,12847.799999999994,12932.399999999998,12744.499999999996,13587.80000000001,15772.800000000001,17074.400000000005,18368.300000000007,20836.300000000003
24854.49999999999,17931.2,12117.8,12154.2,18896.7,18316.4,18237.19999999999,20971.499999999996,22787.90000000001,24433.5,19713.100000000002,14301.2,11856.199999999997,12244.000000000002,10345.6,9546.900000000001,8967.799999999997,9494.999999999996,14438.600000000004,18279.300000000003,18979.400000000005,19366.100000000013,23615.500000000007,23831.599999999984
16226.200000000004,9410.600000000002,4978.600000000001,4214.499999999999,5151.400000000001,6616.900000000004,5520.199999999998,5677.199999999998,8212.500000000004,7325.300000000002,11324.599999999997,7407.999999999999,6943.699999999999,8761.0,7622.200000000001,7811.299999999999,7501.8,9614.799999999996,16868.5,14405.600000000004,16321.099999999999,20499.799999999996,19268.1,23065.300000000007
2092.7,792.6999999999999,0.0,0.0,24.1,545.4000000000001,589.8,464.4,462.2,659.2,468.8,269.9,335.19999999999993,7879.899999999999,7336.100000000001,7389.799999999998,7853.4000000000015,11794.300000000003,15711.6,16392.200000000004,10870.2,10801.500000000002,7444.899999999999,5668.500000000001
1334.1,260.6,0.0,0.0,0.0,0.0,247.8,495.29999999999995,463.8,527.4000000000001,407.1,302.4,2258.0,8362.300000000001,8179.6,6860.8,7315.999999999999,14586.699999999999,15023.500000000005,17208.099999999995,5151.0,617.6,1408.8999999999999,1793.1
1149.4,0.0,0.0,0.0,0.0,0.0,291.0,665.4000000000001,274.3,444.20000000000005,492.1,426.6,3832.9,9074.200000000003,8298.699999999999,7086.8,8418.5,16031.100000000002,13820.400000000001,16673.899999999998,6606.6,510.9,1662.1,1929.5
779.4,0.0,0.0,0.0,0.0,0.0,196.5,295.1,458.6,245.4,648.0,328.9,5754.699999999999,8457.700000000003,8163.5,7430.800000000001,10267.2,15904.399999999996,13405.1,15815.199999999999,8664.1,842.7,1774.9,1772.7
571.9,0.0,0.0,0.0,0.0,0.0,0.0,856.1999999999999,2610.0999999999995,3240.7,3250.9,3101.8,9351.3,10447.199999999995,8191.999999999998,8230.3,11099.0,16176.000000000002,14767.500000000002,14888.400000000003,11601.299999999997,902.6000000000001,1663.9999999999998,1584.9
223.0,155.6,1438.8,2313.8000000000006,1030.8999999999999,496.20000000000005,2349.8999999999996,5559.5,9662.199999999997,10234.599999999997,8916.5,6543.699999999999,13845.899999999998,11834.699999999997,8633.199999999997,8864.399999999998,13653.299999999996,16378.099999999997,17905.7,15019.099999999999,15190.800000000007,1194.0,1630.1000000000001,1518.6000000000001
13292.199999999999,15140.699999999997,13859.500000000002,11456.699999999997,8206.199999999999,5608.8,9224.6,15743.0,18839.999999999993,18916.399999999998,21727.899999999998,20834.800000000003,21077.200000000008,16210.399999999996,13748.099999999995,15372.600000000006,21039.99999999999,18580.899999999998,20964.199999999997,23440.799999999996,22056.599999999995,13662.5,16190.699999999995,15506.699999999995
20016.100000000006,18645.600000000002,17160.199999999997,14490.900000000003,14445.7,14599.900000000005,19726.499999999993,21815.4,23146.40000000001,24175.499999999993,24889.200000000004,26037.1,24071.700000000004,21355.799999999992,19259.199999999997,23634.89999999998,23883.299999999977,24464.0,23284.899999999998,26399.9,29294.499999999996,32246.29999999999,31229.50000000001,22757.499999999996
14803.200000000003,15272.699999999995,15672.8,17074.2,17538.8,18584.500000000004,18864.100000000013,19018.999999999996,18807.199999999993,18704.400000000005,18876.200000000015,19234.799999999992,20979.79999999999,23507.100000000017,26119.700000000015,25061.500000000004,24209.39999999999,23492.89999999999,22495.399999999976,20877.799999999996,17947.300000000007,15359.9,13457.100000000006,13866.300000000003
